date,dish_name,quantity_sold,checkout_price,base_price,emailer_for_promotion,homepage_featured,category,cuisine
2022-05-09,Seafood_Continental,9156,639.9937349397591,640.8760240963855,0,1,Seafood,Continental
2022-05-09,Soup_Thai,4918,243.9438095238095,251.61190476190478,0,0,Soup,Thai
2022-05-09,Starters_Thai,30963,260.64090047393364,260.56981042654024,0,1,Starters,Thai
2022-05-16,Beverages_Continental,28499,348.3179464285714,349.53473214285714,0,1,Beverages,Continental
2022-05-16,Beverages_Indian,5561,300.2997041420118,304.07136094674553,0,1,Beverages,Indian
2022-05-16,Beverages_Italian,102665,180.71735682819386,192.93233480176212,0,1,Beverages,Italian
2022-05-16,Beverages_Thai,125308,120.17030837004405,129.09396475770927,0,1,Beverages,Thai
2022-05-16,Biryani_Indian,3403,461.236328125,471.443359375,0,0,Biryani,Indian
2022-05-16,Desert_Indian,13130,398.0423076923077,469.4322115384615,0,1,Desert,Indian
2022-05-16,Extras_Thai,33237,170.92484210526317,204.7095789473684,0,1,Extras,Thai
2022-05-16,Other Snacks_Thai,29070,267.4398974358974,268.18384615384616,0,1,Other Snacks,Thai
2022-05-16,Pasta_Italian,11662,380.4364824120603,413.12296482412063,0,1,Pasta,Italian
2022-05-16,Pizza_Continental,52173,503.0319911504425,627.3288053097345,1,1,Pizza,Continental
2022-05-16,Rice Bowl_Indian,111324,312.0834649122807,340.97517543859647,0,1,Rice Bowl,Indian
2022-05-16,Salad_Italian,34022,323.1913043478261,329.9971304347826,0,0,Salad,Italian
2022-05-16,Sandwich_Italian,83674,289.3390707964602,296.34477876106195,0,1,Sandwich,Italian
2022-05-16,Seafood_Continental,7046,642.4185625,642.5935625,0,0,Seafood,Continental
2022-05-16,Soup_Thai,5870,243.315,247.44941860465119,0,0,Soup,Thai
2022-05-16,Starters_Thai,31190,260.19511848341233,260.15246445497627,0,1,Starters,Thai
2022-05-23,Beverages_Continental,31304,346.94215246636776,348.68426008968606,0,1,Beverages,Continental
2022-05-23,Beverages_Indian,9029,256.13787234042553,308.41228723404254,0,1,Beverages,Indian
2022-05-23,Beverages_Italian,116197,181.21315789473684,192.6430701754386,0,1,Beverages,Italian
2022-05-23,Beverages_Thai,124161,119.97522123893806,126.94508849557522,0,1,Beverages,Thai
2022-05-23,Biryani_Indian,4302,470.3665277777778,471.3977777777778,0,0,Biryani,Indian
2022-05-23,Desert_Indian,9336,462.6318556701031,466.81891752577314,0,1,Desert,Indian
2022-05-23,Extras_Thai,28624,176.58368421052631,204.626,0,1,Extras,Thai
2022-05-23,Other Snacks_Thai,27841,263.74514851485145,266.0781683168317,0,1,Other Snacks,Thai
2022-05-23,Pasta_Italian,13406,374.1452884615385,411.73086538461536,0,1,Pasta,Italian
2022-05-23,Pizza_Continental,47508,501.79714285714283,627.352455357143,1,1,Pizza,Continental
2022-05-23,Rice Bowl_Indian,119721,324.28798245614036,340.08293859649126,0,1,Rice Bowl,Indian
2022-05-23,Salad_Italian,37655,325.61130434782604,331.99513043478265,0,0,Salad,Italian
2022-05-23,Sandwich_Italian,95019,291.40629955947134,295.3821585903084,0,1,Sandwich,Italian
2022-05-23,Seafood_Continental,8029,641.4906666666667,641.6118787878788,0,0,Seafood,Continental
2022-05-23,Soup_Thai,5123,243.97144578313254,245.70216867469878,0,1,Soup,Thai
2022-05-23,Starters_Thai,29758,260.4933802816901,260.50276995305165,0,1,Starters,Thai
2022-05-30,Beverages_Continental,35157,349.94868778280545,351.32914027149326,0,1,Beverages,Continental
2022-05-30,Beverages_Indian,9393,246.4450561797753,307.31971910112355,0,1,Beverages,Indian
2022-05-30,Beverages_Italian,118759,181.6517105263158,192.72842105263157,0,1,Beverages,Italian
2022-05-30,Beverages_Thai,129802,120.27504385964912,127.035,0,1,Beverages,Thai
2022-05-30,Biryani_Indian,4057,470.91802816901406,471.63915492957744,0,0,Biryani,Indian
2022-05-30,Desert_Indian,8180,466.9714673913044,468.1885869565217,0,1,Desert,Indian
2022-05-30,Extras_Thai,32296,173.17536842105264,204.76378947368423,0,1,Extras,Thai
2022-05-30,Other Snacks_Thai,38468,242.15767326732671,264.71396039603957,0,1,Other Snacks,Thai
2022-05-30,Pasta_Italian,10755,402.0965803108808,429.56958549222793,1,1,Pasta,Italian
2022-05-30,Pizza_Continental,32637,625.5179824561404,625.662850877193,0,1,Pizza,Continental
2022-05-30,Rice Bowl_Indian,119649,329.87,340.5771052631579,0,1,Rice Bowl,Indian
2022-05-30,Salad_Italian,39201,325.61339130434783,331.94504347826086,0,0,Salad,Italian
2022-05-30,Sandwich_Italian,210751,264.3829074889868,295.2291629955947,1,1,Sandwich,Italian
2022-05-30,Seafood_Continental,8806,640.0905357142858,640.0369642857144,0,0,Seafood,Continental
2022-05-30,Soup_Thai,5388,244.03142857142853,244.42272727272726,0,1,Soup,Thai
2022-05-30,Starters_Thai,30812,276.8386602870813,276.70947368421054,0,1,Starters,Thai
2022-06-06,Beverages_Continental,33173,349.9429596412556,351.26,0,1,Beverages,Continental
2022-06-06,Beverages_Indian,14436,222.49149253731343,309.683631840796,1,1,Beverages,Indian
2022-06-06,Beverages_Italian,114664,182.01214912280702,192.37228070175436,0,1,Beverages,Italian
2022-06-06,Beverages_Thai,110768,127.87269911504424,131.86938053097344,0,1,Beverages,Thai
2022-06-06,Biryani_Indian,3660,472.3824590163934,472.49721311475406,0,0,Biryani,Indian
2022-06-06,Desert_Indian,7466,466.63907216494846,467.8828350515464,0,1,Desert,Indian
2022-06-06,Extras_Thai,31452,174.08271739130436,201.9913043478261,0,1,Extras,Thai
2022-06-06,Other Snacks_Thai,35238,242.44040201005024,264.59261306532665,0,1,Other Snacks,Thai
2022-06-06,Pasta_Italian,11004,406.027614213198,434.1016243654823,1,1,Pasta,Italian
2022-06-06,Pizza_Continental,30695,626.9089427312774,627.8876211453744,0,1,Pizza,Continental
2022-06-06,Rice Bowl_Indian,112502,333.9035964912281,339.16543859649124,0,1,Rice Bowl,Indian
2022-06-06,Salad_Italian,38497,315.99507575757576,321.6325,0,0,Salad,Italian
2022-06-06,Sandwich_Italian,187041,264.40762114537443,295.30502202643174,1,1,Sandwich,Italian
2022-06-06,Seafood_Continental,8546,641.0122352941177,640.9828235294118,0,0,Seafood,Continental
2022-06-06,Soup_Thai,4810,243.85231707317072,244.04853658536584,0,1,Soup,Thai
2022-06-06,Starters_Thai,29319,281.40561320754716,281.3395754716981,0,1,Starters,Thai
2022-06-13,Beverages_Continental,36427,349.7231111111111,351.42866666666663,0,1,Beverages,Continental
2022-06-13,Beverages_Indian,20446,177.0532085561497,296.91871657754007,1,1,Beverages,Indian
2022-06-13,Beverages_Italian,99765,187.58592105263156,193.21105263157895,0,1,Beverages,Italian
2022-06-13,Beverages_Thai,101941,127.91300448430495,132.4498206278027,0,1,Beverages,Thai
2022-06-13,Biryani_Indian,3573,471.32637681159423,471.92420289855073,0,0,Biryani,Indian
2022-06-13,Desert_Indian,7297,468.82813829787233,469.9246808510638,0,1,Desert,Indian
2022-06-13,Extras_Thai,33398,169.75637362637363,205.73758241758242,0,1,Extras,Thai
2022-06-13,Other Snacks_Thai,35101,238.0482233502538,262.5302538071066,0,1,Other Snacks,Thai
2022-06-13,Pasta_Italian,10016,394.4636734693878,429.68571428571425,1,1,Pasta,Italian
2022-06-13,Pizza_Continental,29374,628.2114096916299,628.7686784140968,0,1,Pizza,Continental
2022-06-13,Rice Bowl_Indian,100116,335.1714912280702,340.1282456140351,0,1,Rice Bowl,Indian
2022-06-13,Salad_Italian,45622,311.8023566878981,316.44656050955416,0,0,Salad,Italian
2022-06-13,Sandwich_Italian,84708,292.3975330396476,294.9393832599119,0,1,Sandwich,Italian
2022-06-13,Seafood_Continental,8997,611.5249397590361,629.8114457831325,0,0,Seafood,Continental
2022-06-13,Soup_Thai,1627,243.76250000000002,244.24696428571428,0,1,Soup,Thai
2022-06-13,Starters_Thai,28933,281.26396226415096,281.268679245283,0,1,Starters,Thai
2022-06-20,Beverages_Continental,33457,348.36318385650225,350.3708520179372,0,1,Beverages,Continental
2022-06-20,Beverages_Indian,17507,184.9362755102041,300.08061224489796,0,1,Beverages,Indian
2022-06-20,Beverages_Italian,97987,190.1319298245614,196.02890350877192,0,1,Beverages,Italian
2022-06-20,Beverages_Thai,96126,127.70706666666666,127.21453333333334,0,1,Beverages,Thai
2022-06-20,Biryani_Indian,3208,470.1411111111111,470.2351282051282,0,0,Biryani,Indian
2022-06-20,Desert_Indian,7282,465.8243502824859,466.43677966101694,0,1,Desert,Indian
2022-06-20,Extras_Thai,30818,173.29468085106384,208.61872340425532,0,1,Extras,Thai
2022-06-20,Other Snacks_Thai,29455,245.0222222222222,266.1101058201058,0,1,Other Snacks,Thai
2022-06-20,Pasta_Italian,12675,379.70300970873785,422.2478155339806,1,1,Pasta,Italian
2022-06-20,Pizza_Continental,28195,627.3160888888889,628.2102222222221,0,1,Pizza,Continental
2022-06-20,Rice Bowl_Indian,213480,276.2033771929825,337.97688596491224,1,1,Rice Bowl,Indian
2022-06-20,Salad_Italian,49143,310.98861635220123,311.12069182389934,0,0,Salad,Italian
2022-06-20,Sandwich_Italian,80824,293.9279735682819,295.7025110132159,0,1,Sandwich,Italian
2022-06-20,Seafood_Continental,16427,536.4351075268817,630.4769892473118,0,0,Seafood,Continental
2022-06-20,Soup_Thai,5225,243.81511627906974,244.10732558139534,0,1,Soup,Thai
2022-06-20,Starters_Thai,27774,281.3591262135922,281.41252427184463,0,1,Starters,Thai
2022-06-27,Beverages_Continental,34187,349.83411504424777,351.26243362831855,0,1,Beverages,Continental
2022-06-27,Beverages_Indian,17631,191.13040404040404,303.3838888888889,0,1,Beverages,Indian
2022-06-27,Beverages_Italian,103599,189.78837004405287,195.3007488986784,0,1,Beverages,Italian
2022-06-27,Beverages_Thai,103390,127.84773333333334,126.87124444444446,0,1,Beverages,Thai
2022-06-27,Biryani_Indian,3559,470.08039999999994,470.31239999999997,0,0,Biryani,Indian
2022-06-27,Desert_Indian,7349,468.20078651685395,469.38280898876405,0,1,Desert,Indian
2022-06-27,Extras_Thai,33180,173.69451612903225,207.8430107526882,0,1,Extras,Thai
2022-06-27,Other Snacks_Thai,31208,250.41737373737374,270.4779292929293,0,1,Other Snacks,Thai
2022-06-27,Pasta_Italian,13630,383.9220952380952,423.2691428571428,1,1,Pasta,Italian
2022-06-27,Pizza_Continental,79307,488.9355263157895,628.2626754385966,1,1,Pizza,Continental
2022-06-27,Rice Bowl_Indian,189175,277.0244298245614,337.91267543859647,1,1,Rice Bowl,Indian
2022-06-27,Salad_Italian,55149,310.44217877094974,310.3918994413408,0,0,Salad,Italian
2022-06-27,Sandwich_Italian,86063,295.27696035242286,295.83898678414096,0,1,Sandwich,Italian
2022-06-27,Seafood_Continental,13000,535.6664406779661,628.4358757062147,0,1,Seafood,Continental
2022-06-27,Soup_Thai,6094,243.52166666666668,243.4733333333333,0,1,Soup,Thai
2022-06-27,Starters_Thai,29284,280.92905213270143,281.2809952606635,0,1,Starters,Thai
2022-07-04,Beverages_Continental,34953,348.35545045045046,350.35783783783785,0,1,Beverages,Continental
2022-07-04,Beverages_Indian,14241,179.09386597938143,296.14752577319587,0,1,Beverages,Indian
2022-07-04,Beverages_Italian,95388,189.94473684210527,195.43438596491228,0,1,Beverages,Italian
2022-07-04,Beverages_Thai,111680,113.06272321428571,126.71120535714286,0,1,Beverages,Thai
2022-07-04,Biryani_Indian,3546,471.70265624999996,472.05812499999996,0,0,Biryani,Indian
2022-07-04,Desert_Indian,8024,453.75232804232803,467.09941798941793,0,1,Desert,Indian
2022-07-04,Extras_Thai,28946,173.2856043956044,207.24296703296704,0,1,Extras,Thai
2022-07-04,Other Snacks_Thai,29026,249.84880829015543,270.31559585492226,0,1,Other Snacks,Thai
2022-07-04,Pasta_Italian,14201,376.055380952381,418.0480476190476,1,1,Pasta,Italian
2022-07-04,Pizza_Continental,76171,488.43907894736844,628.2144298245614,1,1,Pizza,Continental
2022-07-04,Rice Bowl_Indian,94137,331.25925438596494,337.37421052631584,0,1,Rice Bowl,Indian
2022-07-04,Salad_Italian,96449,253.01645,302.78035,0,1,Salad,Italian
2022-07-04,Sandwich_Italian,87368,296.1833920704846,296.2719383259912,0,1,Sandwich,Italian
2022-07-04,Seafood_Continental,12512,537.4819553072625,628.0840223463688,0,1,Seafood,Continental
2022-07-04,Soup_Thai,5087,243.69204819277107,243.63253012048193,0,1,Soup,Thai
2022-07-04,Starters_Thai,28285,281.3934146341463,281.300731707317,0,1,Starters,Thai
2022-07-11,Beverages_Continental,38102,350.0723660714286,351.3886607142857,0,1,Beverages,Continental
2022-07-11,Beverages_Indian,9839,196.33155440414507,296.67642487046635,0,1,Beverages,Indian
2022-07-11,Beverages_Italian,86493,189.51519823788544,195.28444933920704,0,0,Beverages,Italian
2022-07-11,Beverages_Thai,106680,113.04681415929204,126.77044247787612,0,1,Beverages,Thai
2022-07-11,Biryani_Indian,3923,468.94103703703706,473.2965925925926,0,0,Biryani,Indian
2022-07-11,Desert_Indian,16494,408.38136363636363,463.4536931818182,1,1,Desert,Indian
2022-07-11,Extras_Thai,27815,169.4925806451613,210.71752688172043,0,1,Extras,Thai
2022-07-11,Other Snacks_Thai,40269,243.90885572139302,269.85074626865674,1,1,Other Snacks,Thai
2022-07-11,Pasta_Italian,8175,423.34599999999995,428.087947368421,0,1,Pasta,Italian
2022-07-11,Pizza_Continental,25544,675.1550438596491,672.1265789473683,0,1,Pizza,Continental
2022-07-11,Rice Bowl_Indian,90310,333.80627192982456,337.2242543859649,0,1,Rice Bowl,Indian
2022-07-11,Salad_Italian,59505,302.294200913242,302.23027397260273,0,1,Salad,Italian
2022-07-11,Sandwich_Italian,87481,284.4154625550661,295.25251101321584,1,1,Sandwich,Italian
2022-07-11,Seafood_Continental,15051,576.1773770491803,628.1720765027322,0,1,Seafood,Continental
2022-07-11,Soup_Thai,5166,243.74542168674697,243.67855421686747,0,1,Soup,Thai
2022-07-11,Starters_Thai,28016,281.29682464454976,281.29682464454976,0,1,Starters,Thai
2022-07-18,Beverages_Continental,36649,349.23349557522124,351.78442477876104,0,1,Beverages,Continental
2022-07-18,Beverages_Indian,10953,190.82708542713567,274.4589949748744,0,1,Beverages,Indian
2022-07-18,Beverages_Italian,90081,187.37723684210528,193.32416666666668,0,0,Beverages,Italian
2022-07-18,Beverages_Thai,107916,112.95721238938054,126.45858407079646,0,1,Beverages,Thai
2022-07-18,Biryani_Indian,4335,437.95072463768116,472.5284782608696,0,0,Biryani,Indian
2022-07-18,Desert_Indian,13776,410.1164161849711,463.9824277456648,1,1,Desert,Indian
2022-07-18,Extras_Thai,27058,168.4621978021978,207.38010989010988,0,1,Extras,Thai
2022-07-18,Other Snacks_Thai,36615,247.6228217821782,272.3989108910891,1,1,Other Snacks,Thai
2022-07-18,Pasta_Italian,8372,427.5032571428571,430.0994285714285,0,1,Pasta,Italian
2022-07-18,Pizza_Continental,23288,680.4388495575221,678.0919026548672,0,1,Pizza,Continental
2022-07-18,Rice Bowl_Indian,88436,346.8747807017544,347.95416666666665,0,0,Rice Bowl,Indian
2022-07-18,Salad_Italian,59560,302.5735267857143,302.6226339285714,0,1,Salad,Italian
2022-07-18,Sandwich_Italian,74733,287.07493392070484,297.3203083700441,1,1,Sandwich,Italian
2022-07-18,Seafood_Continental,10399,640.046705882353,639.1446470588235,0,1,Seafood,Continental
2022-07-18,Soup_Thai,6746,195.79127906976743,243.61418604651163,0,0,Soup,Thai
2022-07-18,Starters_Thai,26497,281.281690821256,281.3203381642512,0,1,Starters,Thai
2022-07-25,Beverages_Continental,34517,350.0109777777778,351.59706666666665,0,1,Beverages,Continental
2022-07-25,Beverages_Indian,16215,194.14857843137253,264.4190196078431,1,1,Beverages,Indian
2022-07-25,Beverages_Italian,98163,182.1638961038961,190.1838528138528,0,0,Beverages,Italian
2022-07-25,Beverages_Thai,110878,113.17742358078603,126.3155458515284,0,1,Beverages,Thai
2022-07-25,Biryani_Indian,4170,438.5525373134328,470.1494776119403,0,1,Biryani,Indian
2022-07-25,Desert_Indian,11888,415.11888268156423,466.5661452513966,1,1,Desert,Indian
2022-07-25,Extras_Thai,26600,165.56280898876403,208.7652808988764,0,1,Extras,Thai
2022-07-25,Other Snacks_Thai,26350,247.95640776699028,270.1971844660194,0,1,Other Snacks,Thai
2022-07-25,Pasta_Italian,11052,429.2467857142857,430.27709183673466,0,1,Pasta,Italian
2022-07-25,Pizza_Continental,23804,680.7853097345134,679.4224778761062,0,1,Pizza,Continental
2022-07-25,Rice Bowl_Indian,139284,327.0612987012987,347.31112554112553,1,1,Rice Bowl,Indian
2022-07-25,Salad_Italian,72185,302.5776419213974,303.0312227074236,0,0,Salad,Italian
2022-07-25,Sandwich_Italian,297530,255.23986842105265,297.0522368421053,1,1,Sandwich,Italian
2022-07-25,Seafood_Continental,8754,640.8861585365854,641.0293902439025,0,1,Seafood,Continental
2022-07-25,Soup_Thai,6567,195.36862068965516,241.91436781609195,0,1,Soup,Thai
2022-07-25,Starters_Thai,27442,281.3252380952381,281.22523809523807,0,1,Starters,Thai
2022-08-01,Beverages_Continental,35641,347.3322026431718,349.69898678414097,0,1,Beverages,Continental
2022-08-01,Beverages_Indian,16378,195.81814634146343,260.74658536585366,0,1,Beverages,Indian
2022-08-01,Beverages_Italian,108308,180.4165367965368,187.974329004329,0,1,Beverages,Italian
2022-08-01,Beverages_Thai,116413,123.39348214285714,127.68053571428572,0,1,Beverages,Thai
2022-08-01,Biryani_Indian,3831,437.84902985074626,471.1344029850746,0,0,Biryani,Indian
2022-08-01,Desert_Indian,12901,404.0098009950249,466.74298507462686,1,1,Desert,Indian
2022-08-01,Extras_Thai,28523,172.6468888888889,209.8962222222222,0,1,Extras,Thai
2022-08-01,Other Snacks_Thai,18243,270.95596774193547,270.8183870967742,0,1,Other Snacks,Thai
2022-08-01,Pasta_Italian,10931,430.3773684210526,435.272,0,1,Pasta,Italian
2022-08-01,Pizza_Continental,26933,680.4678695652174,680.827,0,1,Pizza,Continental
2022-08-01,Rice Bowl_Indian,124067,306.58649350649347,343.98372294372297,0,1,Rice Bowl,Indian
2022-08-01,Salad_Italian,126626,284.9143231441048,302.63362445414845,1,1,Salad,Italian
2022-08-01,Sandwich_Italian,109836,277.13578260869565,291.20808695652175,0,1,Sandwich,Italian
2022-08-01,Seafood_Continental,10498,640.6676878612717,640.7341040462428,0,1,Seafood,Continental
2022-08-01,Soup_Thai,6683,195.42466666666667,241.87022222222222,0,1,Soup,Thai
2022-08-01,Starters_Thai,27402,281.35369668246443,281.244691943128,0,1,Starters,Thai
2022-08-08,Beverages_Continental,37272,345.93968888888884,348.1132888888889,0,1,Beverages,Continental
2022-08-08,Beverages_Indian,18149,194.20323529411763,253.79098039215685,1,1,Beverages,Indian
2022-08-08,Beverages_Italian,118148,179.58575757575755,187.48147186147187,1,1,Beverages,Italian
2022-08-08,Beverages_Thai,113506,123.64371040723982,128.1241628959276,0,1,Beverages,Thai
2022-08-08,Biryani_Indian,3975,449.7931654676259,471.07359712230215,0,0,Biryani,Indian
2022-08-08,Desert_Indian,20057,396.9853588516747,471.54153110047844,1,1,Desert,Indian
2022-08-08,Extras_Thai,27316,173.89022471910113,208.7683146067416,0,1,Extras,Thai
2022-08-08,Other Snacks_Thai,15162,268.7413372093023,269.07069767441857,0,1,Other Snacks,Thai
2022-08-08,Pasta_Italian,13307,422.98577319587633,430.0948453608247,0,1,Pasta,Italian
2022-08-08,Pizza_Continental,23903,680.5092477876105,680.3101327433628,0,1,Pizza,Continental
2022-08-08,Rice Bowl_Indian,135460,303.1241558441559,341.6697402597403,0,0,Rice Bowl,Indian
2022-08-08,Salad_Italian,82827,301.1433333333333,301.05548245614034,0,1,Salad,Italian
2022-08-08,Sandwich_Italian,381664,262.97391304347826,291.20978260869566,1,1,Sandwich,Italian
2022-08-08,Seafood_Continental,8088,658.8529012345679,658.7973456790123,0,1,Seafood,Continental
2022-08-08,Soup_Thai,7336,194.95391304347825,242.09869565217394,0,1,Soup,Thai
2022-08-08,Starters_Thai,28032,281.4054716981132,281.32056603773583,0,1,Starters,Thai
2022-08-15,Beverages_Continental,48682,325.66818584070796,349.13800884955754,1,1,Beverages,Continental
2022-08-15,Beverages_Indian,16657,192.70754901960782,246.24936274509804,1,1,Beverages,Indian
2022-08-15,Beverages_Italian,108166,180.65839826839826,187.68238095238095,0,1,Beverages,Italian
